SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
516,394923,"Norwalk, OH",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9410532900623463,0.9488510007412898,0.9754028837998303,0.9555555555555556,0.9906754221388367,0.9632694308757878,0.9578608780708024,0.9565431519699812,0.9547738693467337,0.9493261198136194
517,394362,"Barre, VT",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8528125,0.8987603305785123,0.9134892159542238,0.9022556390977443,0.9391304347826087,0.9454545454545454,0.9470383275261324,0.9484029484029484,0.9191254799950452,0.9504589677348431,0.8936170212765957,0.9077025542433397,0.9162087912087912,0.8918918918918919,0.9137504059555566,0.9329573934837092,0.9626500666963095,0.9473408412987168,0.9489858400306161,0.909375,0.9490196078431372,0.9413333333333334,0.9239032153061594,0.9414225941422594,0.9164776036284417,0.9344262295081968,0.9476923076923077,0.9439048947528501,0.9523809523809523,0.9649567567567567,0.9710792356957603,0.9612055819306575,0.960798752490687,0.96,0.96,0.9431266846361186,0.8897706968433592,0.9500463146751357,0.9489180423101129,0.9609120521172638,0.9617834394904459,0.9659574468085106,0.9608695652173913,0.9808496060294621,0.9540659340659341,0.9377155751984754,0.9248680884993403,0.9392168943465975,0.9629629629629629,0.9375404530744337,0.9525249132236031,0.96,0.9685672514619883,0.9826589595375722,0.9743589743589743,0.9704267425320057,0.959866220735786,0.9770024089129781,0.9793103448275862
518,394750,"Kinston, NC",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9459681052347058,0.9104387088078711,0.9159989060577054,0.9320695102685624,0.9504752376188094,0.8875379939209727,0.9449694274596998,0.9177102854357363,0.9420591913297207,0.9384775808133472
519,395131,"Sterling, IL",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9399075500770416,0.9070672707151417,0.9257714762301918,0.9511111111111111,0.9404894327030033,0.9354430379746835,0.9345794392523364,0.9627080146479395,0.9150326797385621,0.9276643060273438
520,394540,"Dublin, GA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9299740644683216,0.9254498714652957,0.9104704097116844,0.8960573476702509,0.8995230781666801,0.9314170236995136,0.926829268292683,0.9659233354659595,0.9174311926605505,0.9131075110456554,0.928996282527881,0.9546596619460941,0.9377408689868342,0.9545454545454546,0.9451476793248945,0.9516483516483516,0.9085521959832266,0.9413072542573366,0.9454148471615721,0.9221400608960417,0.9421888053467,0.9223484848484849,0.9346448467966574,0.8952202347069835,0.9124087591240876,0.8839285714285714,0.9464484053525148
521,394989,"Point Pleasant, WV",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9064700276189365,0.900946585530764,0.8983050847457628,0.9227348526959422,0.915155661991105,0.9417304296645085,0.8782706959099205,0.9454949944382648,0.9038742097584698,0.8927094522019334,0.8994890499220721,0.934708272911184,0.9238095238095239,0.9162717219589257,0.9036979969183359,0.8833922261484098,0.9272065514103731,0.8862830365095963,0.8994708994708994,0.9634937134937135,0.8997429305912596
522,395063,"Sanford, NC",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8780709736123748,0.829191952297539,0.8535947712418301,0.8562444446402167,0.8740620736698499,0.8601397728690878,0.8934306569343066,0.9251141983348683,0.8492310834269376,0.9325051759834369,0.9244992295839753,0.9054632732423553,0.9320927856120989,0.9,0.8860759493670886,0.8718642831171686,0.9231468849477035,0.9181818181818182,0.934996172151465,0.9298998569384835,0.9237875288683602,0.9269893355209188,0.92,0.8962067528136723,0.9057274247491639,0.9265582916506349,0.9325601058745681,0.9099181073703366,0.9301255671654702,0.9252613499913875,0.9090909090909091,0.9331103678929766,0.939626218630231,0.9256056032814798,0.9167548076923078,0.9375,0.9206349206349206,0.9298998569384835,0.8924485125858124,0.949874686716792,0.9540229885057471,0.9392405382231994,0.956501182033097,0.961025161918587,0.9645765436261445,0.9540669500495413,0.9631019387116948,0.9510418011403166,0.9531004001231148,0.9714101222060457,0.9553822022113495,0.9563409563409564,0.9433962264150944,0.9779559118236473,0.9696969696969697,0.9754877438719359,0.9698996655518395,0.9495391020794979,0.9565217391304348,0.9471649484536082,0.9656637558802025,0.9519444444444445,0.9418614663447463,0.9719839908519153,0.9488510007412898,0.9644268774703557,0.962278675904542,0.9720930232558139,0.965965965965966,0.9741379310344828,0.993421052631579,0.9615384615384616,0.9768778401496926,0.9650712850222143
523,394591,"Fergus Falls, MN",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9454727363681841,0.9470175438596491,0.9887359198998749,0.9786993218519784,0.9799833194328608,0.9818451278251205,0.9748743718592965,0.969135686890498,0.9237875288683602,0.9379924501415251,0.9523809523809523,0.9253488372093024,0.9484126984126984,0.9523809523809523,0.9619619619619619,0.9616304307839458,0.9679657565978197,0.9347252970104609,0.9414881158311612,0.9387096774193548,0.975975975975976,0.9508915537793099,0.9313429661104983,0.9734991887506761,0.9626274065685164,0.9478672985781991,0.9685042553621607,0.966648469536735,0.9626994199861497,0.94972067039106145,0.956989247311828,0.9550561797752809,0.94739006399547665,0.9719438877755511,0.93973442288049025,0.9565028273162245,0.9607671408499521,0.9777171441564347,0.9754285529203139,0.9732977303070761,0.9915014164305949,0.9461400359066428,0.9741280593287378,0.9493448896583945,0.9689075630252101,0.959491458496273,0.9271620719715992,0.9428571428571428,0.9454545454545454,0.9207365892714171,0.9471050750536097,0.9908256880733946,0.97911227154047,0.9734861183865898,0.972492358988608,0.962759567870084,0.9432107969303773,0.9515913802668847
524,395157,"Tiffin, OH",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9152351450295692,0.9372156505914467,0.9416423509795748,0.9759169725133277,0.9555555555555556,0.954253037884203,0.9191132167152576,0.9314857582755967,0.9433962264150944,0.930377672549608,0.8935499945233037,0.9410483982059763,0.9340937896070975,0.9253968253968254,0.9669780147876725,0.9261333307161618,0.9277467481934408,0.937809187279152,0.9394682394585585,0.9412304866850322,0.9534591194968554,0.9484978540772532,0.980653769179453,0.9580813156692554,0.9343715239154616,0.9185185185185185,0.9300833867864016,0.9018036072144289,0.9452281905775084,0.9761730720414088,0.9611111111111111,0.9631901840490797,0.96908780353794155,0.9885269780743565,0.9364265405414736,0.9794935657949356,0.9333741699513511,0.9344482610771256,0.9809799953825051
525,394582,"Fairmont, WV",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9341637010676157,0.9613869188337274,0.9607686148919136,0.9523809523809523,0.9426339674611932,0.9523809523809523,0.8651661399764892,0.8943089430894309,0.8917879535312836,0.9263928533574703,0.9363636363636364,0.9370508516722615,0.9314133214722562,0.9559121857823576,0.9606060606060606,0.9420289855072463,0.9531332280147446,0.935727985323549,0.9347024749868352,0.893574297188755,0.9253731343283582,0.9172320217096337,0.9364463772866174,0.9270158917010006,0.9587234042553192,0.9475602907981882,0.940071803369235,0.9455621301775148,0.9439859616492878,0.9432989690721649,0.9384615384615385,0.9404553031939344,0.9019145553563577,0.9246231155778895,0.9426411738550466,0.9516694110640087,0.9430332421032763,0.9416058394160584,0.9433262711864407,0.9504827688651218,0.9369235836627141,0.9278924327704816,0.967741935483871,0.950950950950951
526,394509,"Crossville, TN",Msa,,,,,,,,,,,,,,,,,,,,,,,0.9014023597807406,0.916955017301038,0.8408549826020981,0.835684835272989,0.897422060262823,0.8443610589952053,0.8815610859728507,0.859539260220636,0.88,0.8873239436619719,0.8723921445184757,0.8895478131949592,0.8887652947719689,0.8625082182774491,0.8773167060660796,0.9023746701846965,0.8892622722625074,0.9044657998869418,0.9254627313656828,0.8999230177059276,0.9024390243902439,0.9166528136756726,0.8794102159031069,0.9162717219589257,0.9256594724220624,0.8876404494382022,0.8615897720956087,0.8257289700020978,0.8955223880597015,0.9078239558868579,0.9128374279648165,0.9160864785635764,0.9393326592517695,0.898968087684041,0.919965202261853,0.8990101212323435,0.9090909090909091,0.8628601034391087,0.8730929553980826,0.9001800360072014,0.9073842302878599,0.9107806691449815,0.9193677470988395,0.9358446144791054,0.9402640415140415,0.9257795095616452,0.9244397603809269,0.9229234949111609,0.9076444324178055,0.9100973764313904,0.9018567639257294,0.8905295315682281,0.9285714285714286,0.9226921327876307,0.9323529411764706,0.9215376513954713,0.9243060860707919,0.9500979540049355,0.9207365892714171,0.9407416676918117,0.919732441471572,0.9130034687469188,0.9419354838709677,0.9427777777777777,0.9257142857142857,0.9493670886075949,0.9459459459459459,0.9498386376275173,0.9463990572679595,0.9603493449781659,0.9505941213258287,0.966140310655127,0.9533399307273627,0.9528346831824679,0.9523809523809523,0.9556283502084574,0.958810625238194,0.9649824912456229,0.9699884526558891,0.9652173913043478,0.9750030468845216,0.9620991253644315,0.9628368360432125,0.9671428571428572,0.9492957746478873,0.9667518170058722
527,394634,"Gloversville, NY",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9130434782608695,0.8932062561094819,0.9462016761286834,0.8968897393324917,0.941571906354515,0.9309779179810725,0.8642282847718528,0.9228603071851095,0.9387514723203769,0.92,0.9152830991911451,0.9270158917010006,0.9183673469387755,0.9318323952470294,0.9494949494949495,0.9444814938312771,0.9462921901946293,0.9104552276138069,0.945862335653519,0.8665803618946248,0.8690909090909091,0.8739254861259501,0.9036144578313253,0.9459459459459459,0.9714285714285714,0.944206008583691,0.9513141738333282,0.9444780350820619,0.9131525515498804,0.8980282519128899,0.927536231884058
528,753920,"Sonora, CA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9518072289156626,0.9054472581526689,0.9123106077972889,0.9205020920502092,0.9312179739850217,0.9575397090070604,0.9083575346886092,0.9567877606120888,0.9343203276658913,0.958217270194986,0.9741142589243854,0.9603633508227147,0.9620253164556962,0.9553433939020635,0.9529073982430897,0.9372285714285714,0.9547738693467337,0.9490719679737967,0.96,0.9524305324182049,0.9569759079467817,0.9699248120300752,0.9832775919732442,0.9725787646027815,0.975387485342714,0.9616273271031346,0.9485861182519281,0.9528181890452341,0.9660573182257945,0.9491803278688524,0.9500047500237501,0.9411764705882353,0.9624060150375939,0.9823420074349443,0.9884169884169884,0.9866220735785953,0.9669889963321107,0.9692307692307692,0.9298272487736214,0.9432853121377711,0.9399821439566529,0.9337483325922632
529,394621,"Gaffney, SC",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.948905109489051,0.9753168779186124,0.9422850412249706,0.9619844920705583,0.9693099800895968,0.9689446834520535,0.9776536312849162,0.9561095151309218,0.9745641449888163,0.9547581694326008,0.9373354397051079,0.9772942700460803,0.9661474122415463,0.9730187227494229,0.9621802002224694,0.963032581453634,0.9848864076245982,0.962278675904542,0.9782608695652174,0.9809360193588846,0.9553855648671474
530,394444,"Carson City, NV",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9690909090909091,0.9681724218683693,0.9965753424657534,0.9745454545454545,0.9838709677419355,0.961439588688946,0.9681187839173677,0.9733438505817618,0.9640287769784173,0.9505033634887496,0.9754877438719359,1,0.9654058138512931,0.9829245283018868,0.9758650222679,0.9747467049584058,0.9633911368015414,0.9673615337796713,0.9698511430090377,0.958791415460339,0.9712054660810151,0.951282778841834,0.9764705882352941,0.9855492424242425,0.9814814814814815,0.9890909090909091,0.9787234042553191,0.9784784784784785,0.9822317434314158,0.9885260370697264,0.972972972972973,0.975942954677735,0.9632107023411371,0.9753196207663515,0.9615384615384616,0.9851301115241635,0.9825512217096168,0.9880266340718333,0.9836612204068023,0.9612083899586051,0.9858903375602787,0.9743788091889358,0.9789473684210527,0.9856089220023765,0.973384030418251,0.9781427399233049,0.9959478077640003,1,0.9926176829268293,1,1,0.9871018689128718,0.9821364773133262,0.974025974025974,0.9782505910165484,0.967741935483871
531,394432,"Calhoun, GA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9724804896799999,0.9390243902439024,0.9016393442622951,0.9118960819200955,0.9424242424242424,0.9160892994611239,0.9018036072144289,0.9397224300878579,0.9524181418488951,0.9388099571020927,0.9252912954078135,0.9339130434782609,0.9385230993088396,0.9307068712068013,0.9654641542518769,0.9727626459143969,0.9528403001071811,0.9693558474046279,0.9220997857361494,0.9729537092495936,0.8924489458883222,0.967741935483871,0.9398190045248869,0.9795479009687836,0.93,0.9427835051546392,0.9329471136151298,0.9531237296412817,0.9706959706959707,0.9551697703166815,0.9729583558680368,0.9611469921426508,0.9505941213258287,0.9607007335187953,0.9478726596177505,0.9737882930839195,0.9539693128752502,0.9502261362604905,0.9506790564689064,0.9711595055915244,0.9411418481459682,0.9845951425961161,0.9809337091080743,0.9629012088370155,0.9648842278281998,0.9674728940783986,0.9339545008096414,0.9458993771453423,0.9694845766868969,0.9572902232486529,0.9731543624161074,0.9847878302642114,0.9650180940892642,0.9711595055915244,0.9739130434782609,0.9758326779603376,0.9545454545454546,0.9717223650385605,0.9505941213258287
532,394861,"Milledgeville, GA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9262769878883623,0.9352887140007267,0.9356287425149701,0.9470082278562507,0.9425161919971609,0.9635838150289018,0.9149392423159399,0.9037656903765691,0.9069767441860465,0.8818897637795275
533,395216,"Waycross, GA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964735516372796,0.9066100667070952,0.8710155670867309,0.9368143922773147,0.873015873015873,0.9411764705882353,0.9186938656776117,0.8981232492997199,0.9228175900837772,0.846940110860807,0.8924981684981685,0.8357948442534908,0.9076517150395779,0.9576719576719577,0.9649749821300929,0.8934868920777648,0.8744292237442922,0.9205020920502092,0.9311054083407821,0.9407526020816653,0.914572864321608,0.8409600428483203,0.8822463768115942,0.8928571428571429,0.9334434613382816,0.8910034602076125,0.9469323144104803,0.9362845312803261,0.9438202247191011,0.9375,0.8839847621878013,0.9110671936758893,0.9036798280956218,0.9051223590211278,0.9256449165402124,0.9285714285714286,0.9192982456140351,0.9575049861674065,0.9239130434782609,0.874208197694286,0.9615641942945408,0.9702850212249848,0.985373364126251,0.9247176913425345,0.903405932588812,0.9320732052903384,0.9008634646519158,0.9587137753076618,0.943126607602172,0.9215917213594125,0.9545804464973057,0.9774326384351923,0.9541397353031702,0.9428104575163399,0.9447943682845499,0.9602367189650427,0.9053109053109053
534,394933,"Oil City, PA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9172010798940002,0.8886161394929831,0.8813559322033898,0.9199531960216618,0.8771929824561403,0.9643605870020965,0.9144237405106971,0.9182391118188784,0.902370432920669,0.832,0.8788944723618091,0.8948606479275846,0.8884615384615384,0.9479012259897474,0.8983997792799007,0.9160892994611239,0.9341117597998332,0.9153439153439153,0.9107138000085437,0.8469394820661957,0.8977528089887641,0.867244829886591,0.8431985609045742,0.8567468567468568,0.8732565191024864,0.8768571226477471,0.9270752521334368,0.904956798544793,0.8771929824561403,0.8836316303286691,0.9287429943955164,0.9167367535744323
535,394878,"Morgan City, LA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8726752503576538,0.9242636746143057,0.9373550540188924,0.9167682320830364,0.8834799312506318,0.9509841215063588,0.8887352941176471,0.912416923326309,0.8943753005785763
536,394940,"Ontario, OR",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9374693284283793,0.9607633881366221,0.9600810469760241,0.9558109496827477,1.003717054263566,0.9555555555555556,0.9046779698953612,0.9486714161933185,0.9528683115626513,0.8962962962962963,0.9403761504601841,0.9859154929577465,0.959731543624161,0.9833333333333333,0.92,0.9914057279236277,0.9404702351175588,0.9386074168797953,0.9,0.9870106324972737,0.9322033898305084,1,0.9473684210526315,0.9835120036237355,0.9611123941493456,0.9521323973429952,0.9575757575757575,0.9461538461538461,0.9653698161607525,0.9469633394873762,0.9523809523809523,0.9629629629629629,0.9914655679811655,0.911264483627204,0.9385573876148021,0.9801406926406926,0.981816939184841,0.9634076615208691,0.9818181818181818,0.9865771812080537,0.9863631715547592,0.988092286257424,0.9686369970468423,0.9838095238095238,0.9550406504065041,0.9301426426426427,0.9628571428571429,0.9684052258513665,1,1,0.9825619088537288,0.9844697051868885,0.9816806514919723,0.9710091575091575,0.9390681003584229,0.9454949944382648
537,394967,"Payson, AZ",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,0.8484848484848485,0.9173389161328493,0.8438818565400844,0.8337296312178388,0.9097282341158697,0.9473407056345445,0.9137553057512011,0.8977695167286246,0.9019607843137255,0.8767908309455588,0.9256217020255035,0.8863636363636364,0.9039359573048699,0.8955624355005161,0.9206349206349206,0.8820058997050148,0.940562184529224,0.9373214285714286,0.923448275862069,0.9120603015075377,0.911011011011011,0.9331168831168831,0.9131473757386166,0.9046875,0.869359866494537,0.9545454545454546,0.9379716981132076,0.9457671957671958,0.9339563862928348,0.9365079365079365,0.8933333333333333,0.9330220004616723,0.9317090395480225,0.9180563026716873,0.9054054054054054,0.9060402684563759,0.9333333333333333,0.9235058661145618,0.9315068493150684,0.9599332220367279,0.9692307692307692,0.9464094319399786,0.9259175084175084,0.9315104166666667,0.9180156657963446,0.9270516717325228,0.9438745189894595,0.9045454545454545,0.9261591478696742,0.9382716049382716,0.9442379182156134,0.9652509652509652,0.9584775086505191,0.9498207885304659,0.9259259259259259,0.9309258155182694,0.9467667023937121,0.9271848058166268,0.9449882985863876,0.9236111111111112,0.9424653215636822,0.948311662629159,0.9535580524344569,0.9460431654676259,0.9618548387096775,0.9680851063829787,0.9388646288209607,0.9523809523809523,0.9314454547926814,0.9555555555555556,0.9490445859872612,0.9432039482459651,0.9399046234235311,0.9659574468085106,0.9499553332142219,0.973122593068036,0.9626969416126043,0.9655172413793104,0.9556846681392837,0.9534883720930233,0.9362098138747885,0.9459459459459459,0.9271780303030304
538,395029,"Rochelle, IL",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8846153846153846,0.9272529158993248,0.8939974457215837,0.9586439967232503,0.9539693128752502,0.8956021632441726,0.9384776216308751,0.9491833508956796,0.899581589958159,0.8876180836707153,0.9069585613760751,0.9198998748435544,0.945220896572248,0.9220872051465332,0.9478499462806439,0.9266123054114158,0.9493915186292194,0.9549920252985776,0.9505718231066105,0.9306654257794323,0.9626970927128657,0.9339619855951449,0.9336446519902157,0.8996139589628276,0.9156346563824946,0.918918918918919,0.9244992295839753,0.9446114212108201,0.9490780754825698,0.9341126841126841,0.9497816593886463,0.9406130268199233,0.920207083364978,0.9624423963133641,0.9335478812899891
539,394517,"Danville, KY",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9131565656565657,0.870013194720858,0.9291139240506329,0.95783132530120485,0.9390075677746911,0.8906309903097445,0.9111617312072893,0.9430327496308085,0.889377085650723,0.864516129032258,0.915164045155,0.9116651561849138,0.9368029739776952,0.8782608695652174,0.8787334245517002,0.9308176100628931,0.9090909090909091,0.9117997616209773,0.8837343829628292,0.9428571428571428,0.9024701483646894,0.9375,0.9266840148698885,0.9372822299651568,0.9330845771144278,0.9397038505436415,0.9422533591773712,0.9404686510449651,0.9177262783702489,0.9217877094972067,0.9380369320039714,0.9639021525813979,0.9488184336142378,0.9327384671161882,0.8962264150943396,0.9600068267152122,0.9478672985781991,0.9500466853408029,0.9487179487179487,0.9670233551171937,0.9435296957991308,0.9514275591703443,0.9157907310081224,0.9352941176470588,0.9465158333563403,0.9486847779215178,0.95,0.9569377990430622,0.9582904751278156,0.9592300235424456,0.953110069208555,0.9545454545454546,0.9251808898239853,0.9394572025052192,0.9302325581395349
540,394339,"Ashland, OH",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8728311468472281,0.9375,0.9439215686274509,0.9202675668917228,0.9611320754716981,0.9336057013144075,0.9372384937238494,0.9882283696291937,0.9554464682716128,0.9585798816568047,0.9332323232323232,0.8860759493670886,0.9454175097249756,0.9454949944382648,0.9551953485639184,0.9645065196037519,0.9480968858131488,0.9731824002392049,0.9278028462339465,0.9345702567492451,0.9565701020457513,0.9567297690867484,0.958223787167449,0.9182736455463728,0.9272727272727272,0.9475806451612904,0.9522006637136597,0.9752933909820877,0.9899928520371694,0.927710843373494,0.9879518072289156,0.967741935483871,0.9638811685504293,0.947075208913649,0.9389147617163324,0.9354838709677419,0.952054794520548,0.9548313321898227,0.9776694196748694,0.98,0.9649122807017544,0.9693558474046279,0.9477124183006536,0.9700352602885879,0.923469387755102,0.9650203276576903
541,394652,"Greenville, OH",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9710144927536232,0.9766981619088919,0.9697426733380986,0.9677816087121053,0.9839966580420239,0.973913857040792,0.990909090909091,0.9511111111111111,0.9343715239154616,0.9421823843212676
542,394625,"Galesburg, IL",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8984409310496266,0.8940719144800777,0.9278350515463918,0.8982035928143712,0.9395272589707304,0.9325915623551229,0.9225466342254663,0.9312169312169312,0.9306803594351734,0.9328565007721916,0.8733790999237223,0.912962962962963,0.9441558441558442,0.897513644633111,0.9505944931163954,0.9370529327610873,0.9677083333333334,0.940402247855664,0.9329896907216495,0.9350403492554287,0.9268241922056801,0.9343715239154616,0.9281164695177434,0.838317234323505,0.9198606271777003,0.9274436090225564,0.9111111111111111,0.8970693352394568,0.92776886035313,0.8987455016311843,0.9481743227326266,0.927536231884058,0.8927622687234935,0.9068914473976483,0.9180327868852459,0.8333333333333334,0.8961038961038961,0.9361818181818182,0.9201790226331917,0.9388619854721549,0.9382361923696487,0.9254419191919192,0.9546827794561934,0.904340694450734,0.932624241223409,0.9290138161029061,0.896551724137931
543,395204,"Warrensburg, MO",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9482299994078285,1.0072916666666667,1.011275546159267,1.0272,1.067958833619211,1.0037643815280208,0.9821655003430363,1.051188701787272,1.061224883504194,0.9594857142857143,1.0191090342679128,0.9892703862660944,1.0580181634871373,0.968543845534996,1.0189396960549963,1.0519736842105263,0.9605930888686717,1.0376907637220785,1.0211349480968859,1.0202737430167599,0.9518555182654465,0.9285714285714286,0.9857535959974985,0.9581775300171527,0.9801627791210354,0.9291208888149554,0.9417808219178082,0.9695286904875946,0.9867984492689411,1.0104166666666667,0.9808430956355758,0.988164041393367,0.9670975961467718,0.982555156490508,1.006474820143885,0.9917948717948718,1.00401452020202,0.9581169230769231,0.9517733847913094,0.9681072078403434,0.9722412709143147,0.9752623951182304,0.9831128523008925,0.9686411149825784,0.9847707882044081,1,0.9803581860186532,1.0242239178923198,0.9763463414634146,0.9881305637982196,0.9939556749496307,0.9952217557459521,1.00444,1.0046042552273267,0.978618700667881,1,0.9883017345703913,0.9907834101382489,1,0.9774436090225563,0.9824705882352941,0.9711579897614688,0.9950830790098338,1,0.9899070739406874,0.9897148574287143,0.9907653945310849,1,0.9740932642487047,1.0019808917197452,1,1,1
544,394604,"Fort Leonard Wood, MO",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9256756756756757,0.9566184649610678,0.9559804357492219,0.9666666666666667,0.9702850212249848,0.9673115410273516,0.9642601858470335,0.9761848045554573,0.9438202247191011,0.962278675904542
545,394632,"Glasgow, KY",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9966644429619747,1,0.9230769230769231,0.9296296296296296,0.9254901960784314,0.9663142158464265,0.9586206896551724,0.9497654252362424,0.9599655775633429,0.9630755717712239,0.9004092769440655,0.9585121602288984,0.9526405118030974,0.9704347826086956,0.9408284023668639,0.9776119402985075,0.9499784198412795,0.9130434782608695,0.9523809523809523,0.9066666666666666
