RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
394428,"Burlington, NC",229,144200,119300,116500,127e3,130200,128400,115400,112e3,112900,124e3,137e3,133600,124400,117e3,115400,12e4,120400,127e3,127e3,129e3,132400,138800,135600,141900,136200,137400,123e3,121e3,118500,125500,130900,129500,114900,110300,124300,133600,128400,121400,128500,130300,120600,116500,112400,121300,119600,127100,115400,120200,129e3,137400,133600,127300,124600,126600,129400,132200,132700,129800,131700,128700,13e4,133900,131700,132500,131700,132700,131800,131600,138700,136500,135400,125500,124900,125800,128100,127600,125e3,127600,129400,129300,128600,131900,134700,138900,139100,137500,133600,132800,128900,128200,127400,135100,135e3,131900,132700,134400,134600,129900,131700,132900,135500,133400,13e4,129800,130100,137100,151900,153400,152200,137400,141900,141800,143400,142200,143e3,140900,139800,139500,150500,156800,159e3,156800,153400,153100,147100,141700,146100,144600,153900,156400,
394814,"Madera, CA",230,,,,,,,,,,,,,,,,,123500,124400,130200,132e3,139600,141600,140500,138300,133800,136500,134700,133300,134600,133100,136100,132600,132400,134400,139300,144200,138900,132100,124e3,122200,122700,127200,128300,125100,123300,124600,123600,122900,126500,131600,132900,131400,135500,137300,136100,139400,141300,145500,140400,145100,147e3,156500,152200,156e3,156300,165800,167600,165800,162800,168600,173100,174700,176400,178500,190600,185e3,188200,181900,184500,181600,185300,191800,198500,205300,202800,197e3,191300,192400,194500,189400,192500,196800,201300,196800,201900,202300,205400,201800,201600,207700,206900,209300,211600,217e3,217e3,214900,211400,211200,215500,219100,225600,227200,244400,244400,242600,232500,235600,236400,243800,248100,254800,245700,248e3,245400,247800,245100,251600,259700,266900,,
394453,"Chambersburg, PA",231,182800,178900,174e3,163500,164400,160800,163900,162800,164500,161500,157600,158900,165400,163500,159e3,153300,156500,157900,156100,153900,151400,153600,157300,155100,152300,147200,148100,146500,144700,150300,152400,150700,145400,139800,141500,140500,144500,146900,145200,142800,136400,140600,145e3,147900,142800,135800,136100,139800,145200,148400,144700,137200,137200,138100,146e3,145600,151500,146800,140600,139300,142200,147600,144800,144500,144200,142700,134900,135800,138200,145300,145100,149800,150400,144200,140500,142e3,149e3,147e3,146900,146e3,141100,133900,133100,139200,143400,143500,144200,144700,144700,145200,138500,136100,133800,144100,148300,150200,150100,150800,151800,149800,150100,151700,154e3,154800,156e3,156100,157800,156500,162200,161800,162500,157700,158600,158100,155600,153400,153300,154200,158200,160900,170700,168100,169500,162900,162700,161700,162200,164900,168700,173200,
395221,"Wheeling, OH",232,,,,,,,,,,,,,,,,,,,,,62700,70800,71100,76600,71700,69e3,66800,71100,72400,74e3,72300,76600,75600,74500,75600,73600,74900,64800,65200,62e3,69e3,70300,73300,71600,69500,67200,64300,62e3,63500,67100,66900,64400,67300,72300,77800,80600,77400,78400,77700,81600,71700,73500,75100,91500,92600,91700,86300,82800,83800,80900,75600,73900,79900,76800,77700,72800,81100,81800,87600,89800,86400,81500,80400,92100,92200,94300,85400,83500,86e3,84500,86300,79700,81e3,84e3,87600,90800,79600,75400,73200,86600,88200,92100,85400,88900,84e3,84800,85600,84800,84100,81300,82400,84e3,82700,83600,88600,93900,101800,108900,112600,113400,106100,98400,96200,96800,111100,109600,112500,100800,103100,98900,
394598,"Florence, AL",233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110200,101700,101500,101300,102500,99400,94200,92200,93100,93800,108600,110900,112200,100600,102400,102600,98900,93700,90100,94900,94100,100800,99600,105800,103700,104600,103400,106300,107400,109300,114e3,105100,107100,107e3,112800,109100,106400,113700,114100,117400,121100,126e3,123900,114400,111800,127100,,,,,,,,,,,
394639,"Grand Junction, CO",234,223e3,222800,220700,219700,215e3,217e3,211400,214e3,207200,208300,217400,224900,228800,224100,222e3,215900,204400,196900,197700,196700,194500,196700,201e3,207600,203700,198900,189600,183900,183e3,184700,182e3,177e3,166800,170900,174900,180700,176200,17e4,163300,155400,152400,151200,152300,153600,154100,156800,157300,160300,163900,168e3,177500,173100,171600,167600,171800,168700,163300,164700,168700,174700,172300,174100,170100,175600,174400,176600,171900,169900,171300,176300,176700,179400,173900,177100,178400,181300,183500,180200,179400,179300,184600,186300,186400,180800,183600,183600,186800,182100,186200,189900,198400,195800,195800,192600,197600,195900,197900,195700,197300,200700,199800,202200,198600,204800,204100,204800,203400,206e3,215400,215400,217500,210300,210400,209500,215e3,217900,214500,214900,221300,231700,234e3,237100,238400,237400,230100,229e3,230500,233600,230600,235300,
395163,"Traverse City, MI",235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160400,162200,164600,157e3,157500,157900,154100,154900,157100,157600,158600,176900,182700,181200,170800,165100,169e3,164400,173200,174600,166800,171100,167400,179500,176e3,18e4,171700,171500,166900,173900,175500,182200,183700,184200,190800,190900,194700,195300,195e3,193900,190900,195200,194700,194600,189800,202600,198300,203600,206900,210900,219e3,207700,214100,205900,206600,204900,208900,209800,,
394515,"Dalton, GA",236,,,,,,,,,,,,,89100,88500,84600,87500,87500,93800,94800,94700,93900,96900,97100,90200,85400,86e3,88100,90400,85800,89900,88400,85400,80600,76900,82900,81700,79100,71400,69300,70200,73300,77900,74e3,70200,66100,66500,70900,72700,76100,77e3,74800,77100,78800,82600,81200,78400,78500,78800,85500,86900,86200,82400,80700,81900,83400,83800,83400,82400,83800,85200,86400,84600,87400,88800,92600,89500,89500,90600,93400,95200,96200,95100,96e3,95900,97300,100300,102400,105700,98300,1e5,98800,104900,104500,106e3,107e3,107200,107600,107e3,11e4,110800,113900,111e3,114900,115300,116500,117700,117900,119500,118700,119800,118500,122800,121900,126300,128300,132200,132900,124e3,125400,121700,127900,123900,123700,124800,126e3,134100,137200,134300,130200,123800,
394685,"Homosassa Springs, FL",237,143400,139700,143600,137500,131100,124e3,120500,127100,123800,122800,113400,111900,109900,108800,108100,106e3,103600,100300,99600,97800,96600,102400,109e3,111e3,104200,97800,99600,99300,95100,82700,81900,82900,88700,87900,85300,87100,85800,85200,80700,80300,79200,80300,78500,81400,80900,82600,82800,85300,84e3,83700,81600,86100,87800,89200,87100,85100,81e3,86800,86800,92800,89e3,93e3,89700,90600,90200,96500,97e3,96500,96900,96600,92800,87900,87700,92700,97100,96100,96900,94300,95400,96300,95800,96600,95800,97500,98300,98600,99200,100300,101500,104400,104e3,106900,107300,109700,109600,116100,118400,119700,115300,117500,115e3,113600,113200,116200,120500,121300,124800,126e3,128200,129100,129e3,129700,131400,128100,133e3,134200,140600,140300,142100,146200,147300,146300,143300,140700,141400,138800,134700,134500,140300,146400,
395182,"Valdosta, GA",238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122500,121400,119e3,119e3,120200,121600,125600,126600,124800,121200,124600,125e3,126200,125e3,122500,125900,125900,132500,131700,135900,131700,136700,136600,139400,140300,
395117,"Springfield, OH",239,,,,,,,,,,,,,,,,,,77300,79400,86600,88500,85600,84200,76200,75900,76200,75500,76300,71e3,70600,63500,63200,66800,65800,64200,53800,59700,63200,70200,65600,68400,69100,73800,73100,72800,71200,65600,68300,74500,80400,77e3,72600,70100,77e3,75200,75200,70300,71e3,72500,72700,70200,67400,68400,73e3,75900,79200,77800,77e3,74500,79200,79500,83e3,78600,83800,83500,85700,84300,82800,84800,82700,85700,80400,81e3,73400,79200,83200,88400,89900,85400,86300,80600,84400,86500,89700,90400,90600,94900,93e3,95400,92500,93600,92e3,94800,96700,104800,105900,104600,97800,98700,97200,98300,93600,96200,96500,1e5,99200,94900,91700,93300,99500,104500,107900,104300,101e3,99900,99200,102800,101700,109800,110700,
395079,"Vero Beach, FL",240,181400,179900,177700,173900,168600,169300,163600,158600,150700,147e3,137200,139e3,137400,139600,134800,135100,135800,132100,133100,127700,131800,120100,131200,120600,127e3,112800,115900,117700,123400,123900,115600,111100,109700,116100,115800,113500,109200,112700,119600,118900,115500,116800,117700,112800,107100,106900,120500,116300,119600,117400,127500,128800,120700,114600,116700,124700,126300,131400,138800,143300,138900,138700,132700,132600,123700,144e3,143100,138700,124800,126800,127900,130800,134800,139500,142900,137600,138200,128900,141e3,144900,153400,150900,157400,157800,157700,155900,159200,163300,158900,160500,161600,174800,176400,169900,164500,167e3,176400,180700,181700,186400,191100,199400,197300,198800,204200,206300,206600,196300,196700,194300,200500,202500,205800,201200,199900,194900,191700,199100,209500,224100,217400,221400,214600,215200,206200,211700,212e3,210300,211e3,214700,
394900,"Napa, CA",241,481700,460600,459400,437100,417600,424800,426900,423700,397200,390200,386200,356800,331100,302800,320900,327700,338500,345900,347100,351600,349100,363e3,408700,384200,365800,316800,335600,355200,360500,379100,362e3,356400,324100,325600,329100,334600,330200,324900,325500,331800,322500,335800,331700,333e3,310700,315500,335800,340900,337400,320500,330100,335500,357e3,366600,367500,377e3,373300,380400,378100,398700,408100,410200,416300,45e4,459900,49e4,463600,473400,452400,466700,472700,459400,48e4,464900,495600,485100,509800,507900,518900,515600,530600,512500,522400,606400,619800,627400,541700,558e3,569200,573600,585100,580700,584900,573800,563500,565600,566800,574600,575e3,575500,576100,577700,587200,595400,595600,662200,687300,691300,641700,629800,631400,624800,612700,629500,617800,625400,619100,644e3,669400,658900,647500,618e3,630900,656100,675400,708900,692800,682700,661400,,
394368,"Battle Creek, MI",242,,,,,,,,,,,,,,,,,,,,,,,,,52600,51400,56300,58900,59900,50700,49100,42500,42e3,44400,56100,54600,53600,54900,62100,65100,56600,52900,48e3,46900,44800,45600,48800,53400,48700,45e3,44300,48e3,51100,49e3,51500,51300,60900,52700,53e3,46800,56400,59100,58600,59700,60800,64100,62e3,64300,59600,59500,61100,64700,68800,69100,70500,67100,67500,70200,77e3,76300,77600,80200,81900,82900,77800,75800,80800,83300,84800,77800,80600,79700,85900,81800,85e3,83300,88600,88100,88800,87300,92900,93100,94400,92300,94900,97400,99400,98300,92900,97e3,98300,104800,99500,100500,97800,102500,98100,101900,94700,100600,100900,103600,106200,104300,107300,104400,104600,103400,106600,115800,
394577,"Eureka, CA",243,296700,289200,278800,273500,262900,270100,263700,269800,265e3,263700,264300,253600,256400,260100,268700,261900,251100,243100,245700,240600,242200,233900,243200,235800,247200,243700,250400,241300,228800,223700,220600,227600,231600,231100,236800,226100,232300,224900,234200,230500,236100,225500,225200,220400,223300,219200,217500,227200,224e3,229600,218300,223700,215100,217100,210400,217400,222100,223700,222e3,220200,223400,225800,226800,232800,234800,233800,231800,233300,232200,233500,230900,231600,223e3,222100,229500,240300,243e3,237900,228900,232400,241400,254900,254700,251100,247900,242500,239500,239900,244500,247e3,249900,247300,246200,252300,256300,262700,268700,276600,277100,270200,272800,274600,278100,278600,279100,279400,285500,287300,293800,293700,290400,290500,285e3,296300,296600,298700,303700,298900,3e5,289700,297600,295e3,296200,293800,292400,298200,297800,306900,303300,299e3,
394595,"Flagstaff, AZ",244,328700,333e3,311400,309100,292400,292800,286800,285400,290200,291e3,294900,296600,299800,311200,297900,291500,270400,270500,262100,270400,259100,259200,264e3,276700,276800,263600,250700,253e3,246e3,247500,247e3,240800,227500,223100,228900,238300,224600,222700,213900,215e3,234800,235900,245e3,260200,260800,254600,217200,225900,227900,235500,219500,219500,222500,229400,228100,227100,224500,232700,231100,242800,241100,236800,235e3,245800,252e3,256300,256500,263100,259900,260400,246200,248400,248100,263500,266700,268e3,269700,279200,277700,270600,264700,258300,264200,277900,283300,285700,277e3,274200,276100,270300,276300,279700,281300,291600,293800,296500,288900,292500,296900,298300,295200,298800,297200,298400,304e3,308600,307e3,311500,319800,325200,322100,321900,324800,322900,326400,329700,340800,343e3,346100,341800,353200,364300,37e4,360300,342900,328100,323e3,337e3,347800,,
395215,"Wausau, WI",245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117300,114500,122600,125300,127200,126700,124e3,123500,124900,122800,114700,104200,106100,121800,128700,127e3,120500,123600,126200,132200,135300,136700,134400,135300,138200,136e3,134400,136100,137200,137100,138e3,139e3,138800,137400,137e3,137600,151700,160400,164400,149100,142900,145300,145800,145500,139700,136900,131600,
394756,"La Crosse, WI",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144700,145500,139100,139100,106e3,113900,11e4,141200,144400,146900,148600,153100,156200,153600,152600,152400,157800,160100,159900,163200,163200,158e3,156400,155900,159600,160500,161e3,162800,160500,161500,161700,163400,165100,165700,169300,168e3,170700,167800,172500,179100,183500,184300,178700,179300,174600,171800,166400,170400,
394783,"Lebanon, PA",247,144800,142300,148200,139800,139600,136300,136900,136200,134400,132800,124800,125e3,130500,138e3,145100,140600,141800,134800,136100,133800,136700,136700,146400,146800,152200,149200,150200,148e3,144900,140400,138100,134500,141800,141800,149e3,140900,132900,127e3,132100,141900,145100,138500,131900,126100,126200,130100,133900,135600,139900,138700,143800,137500,142200,138700,139600,132700,129400,130400,137e3,144900,146400,144800,145100,150700,150600,145100,140900,141700,143100,148e3,146800,146700,142e3,141500,138600,136200,138700,140500,140300,131500,134100,133100,146800,141900,150400,144400,146200,139500,138700,140500,141200,139800,138e3,137100,138200,131400,132200,132300,140800,140300,141800,143300,143800,145200,145500,147700,149200,149800,149800,150300,153100,155e3,152700,152600,151900,149e3,149100,151600,159900,158500,157400,155800,157200,156600,159e3,159400,163100,157800,158500,159200,
394703,"Idaho Falls, ID",248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165e3,157e3,156900,155400,152100,152500,158400,166500,168500,165e3,164700,165500,167900,169700,169400,172600,168500,173700,172800,179e3,174400,170900,172100,172700,174200,174600,179200,181900,181200,179100,18e4,185100,186600,192700,198400,204800,202300,197200,193400,199100,211e3,,
395098,"Sierra Vista, AZ",249,181900,174600,171900,165500,172300,171100,168700,154500,146200,140100,145500,145500,158200,156500,160300,163900,169400,172900,170500,171200,168e3,160400,156700,154400,151700,149700,149300,153500,149900,149200,145900,142100,134100,129200,132400,136e3,127600,119900,120800,125100,134200,132500,135700,135200,143e3,145e3,129900,121100,114900,122400,118900,123300,132800,129700,133600,125100,134600,128100,128e3,118200,119400,123400,127400,128300,122100,123700,123300,122900,123700,120400,119600,119500,122200,125900,127800,125900,124500,113200,116500,116e3,122100,119800,117600,12e4,121900,120100,120500,118600,125600,127800,129e3,130100,131600,136900,137500,135200,126600,119700,117900,119e3,124200,129400,129100,128600,124200,127200,133e3,137e3,131700,129300,132e3,141e3,139400,133700,131e3,132600,138200,138900,14e4,140200,137600,135800,134700,140300,147200,149400,155900,153100,154800,154200,
394712,"Jackson, TN",250,90200,92100,90200,90300,88900,89100,84400,84400,83800,85e3,83e3,84300,85300,86900,86200,85400,84200,83300,85400,87300,89900,92100,87800,88200,90100,93600,90700,83100,80800,78500,80900,81500,87700,87200,91100,9e4,86400,82600,83400,81400,82500,77600,80300,84800,84700,86600,79200,81600,81e3,86100,84800,85800,84300,87700,88700,84800,83600,85100,88700,91300,87700,86500,78600,82400,83500,87e3,86700,82500,92500,90500,94e3,86600,86700,86200,85900,86e3,85500,81800,80100,83200,86600,100100,101e3,98900,89700,90800,92700,93200,91500,95e3,93900,97200,91300,94500,89300,92400,91300,93200,97300,94900,101e3,98700,101e3,95800,101200,100100,93300,88800,93300,103200,105900,106800,105700,11e4,114100,118600,116700,117200,122300,119700,125600,123300,128300,119200,125e3,119600,120100,118600,123100,127100,
394879,"Morgantown, WV",251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176700,180300,184500,182700,180200,177500,178e3,176800,190700,193300,190200,174800,170800,175800,183100,190900,184300,178100,175300,182600,189600,189300,189500,187500,189300,195600,196300,206300,200900,203400,195100,185100,188700,189e3,200300,196e3,198300,207700,206700,203100,
394633,"Glens Falls, NY",252,159600,153e3,154200,149800,145800,139600,140900,141100,150200,150700,152e3,147800,141900,131900,131300,134900,142500,137600,141700,142100,147500,141700,142200,138800,139700,131200,131600,133300,139100,137800,136400,140500,143100,148200,150300,149100,145400,136700,140200,144300,154500,148200,134800,129800,141e3,147300,154500,148700,150300,143400,143900,141500,142400,144200,155400,154600,154300,150700,153400,155e3,150900,147600,142800,137400,135100,139400,147300,152700,156700,155700,153900,148500,150400,152100,155e3,154400,152200,150800,153400,157900,159200,150500,148600,151700,150600,152100,146500,155400,156600,156100,156300,150400,152700,149900,155400,154400,158e3,145800,147800,147400,156500,154300,152200,151200,149800,154e3,151700,149400,144800,146200,150900,149800,153200,157500,156e3,152500,144600,147300,148e3,148800,154e3,149500,150300,15e4,156300,162800,167900,169400,171800,163700,
395232,"Winchester, VA",253,207700,198300,194200,189600,185200,180400,175200,173800,181600,184200,185700,173900,169400,163600,160100,160200,161e3,158700,154600,155800,164300,162900,162500,158500,161700,165200,160300,158800,153100,158800,154100,157800,163300,166e3,158500,154e3,158700,157300,148900,151400,158700,165700,158400,153200,162200,164300,166900,154900,170800,177500,177900,168400,170300,172100,172800,178500,196900,194e3,189700,175e3,180900,179600,183400,185200,189400,194600,194500,196700,203200,194600,188500,179800,185800,183700,190600,200900,205800,198800,183800,180400,181600,190700,195700,202400,204800,209400,206100,208600,210300,205400,199600,198200,199700,202400,204700,211700,224600,225700,226300,213300,212800,211400,223e3,225100,233e3,232300,244700,239600,231e3,223300,224900,227200,220800,226500,231800,235800,230900,230300,237300,239600,247700,253300,251200,246700,234500,233200,234400,233500,245500,238900,
395120,"St. Joseph, MO",254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109600,113100,124700,126300,119200,111500,115500,121600,127800,121200,110900,109500,114e3,117200,125300,123200,130900,124100,119600,107900,98400,102400,105600,105600,99800,99600,97100,96700,101600,109100,110700,107800,11e4,111e3,112500,114300,116800,116100,108100,118500,117400,117600,109500,111800,119e3,122900,127400,123800,121700,117900,120300,118800,114600,115200,119100,125100,120300,118100,118200,122400,124300,129100,121400,113200,99900,109700,115800,130400,126100,128700,118400,122200,123800,128100,
394321,"Altoona, PA",255,,,,,,83e3,87300,84200,84400,80100,82500,80200,96600,98800,103100,84400,83400,76500,81800,80100,89300,87700,95200,88700,90900,90200,95900,90900,75e3,74800,76500,83e3,83200,85100,92500,90800,86700,79900,75500,75300,81900,77400,77300,80400,91400,92200,88400,90300,97200,89200,89700,9e4,97400,87900,86200,88300,94100,93200,90800,84400,88900,91e3,96100,95100,94900,97500,96100,93500,95300,94900,94900,84300,84100,83400,93300,91600,89400,88600,90700,9e4,88300,85100,91300,90700,92500,86300,85700,87300,89200,90200,92200,97800,99300,101e3,97700,98200,93300,93e3,94900,98300,93500,91500,85e3,90600,90700,96600,96100,99500,102300,97800,97900,97900,107500,110900,107e3,99900,98200,103600,113700,110300,109500,108200,105100,103500,93500,,,,,,
394442,"Carbondale, IL",256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117400,119600,120900,112200,115500,110800,114500,93900,104600,105e3,120500,115300,111200,103600,98600,96600,94e3,98700,99900,109800,107200,108200,95700,94900,96800,103800,107400,106500,106900,103400,96200,89100,91200,81200,87900,84200,93900,96700,97500,1e5,100500,98600,101400,1e5,95400,93300,92300,103600,103600,102400,100200,106800,103900,112800,11e4,112e3,97900,84500,77200,80200,85400,88700,82700,79400,75800,70800,79e3,,,
394802,"London, KY",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121700,120500,123900,125300,127800,124100,133600,124900,119400,115500,126400,128800,125400,125e3,125200,125e3,119500,122900,125200,127100,126800,116400,114600,112200,13e4,131e3,133400,128300,123400,126600,120200,126800,115900,123700,121300,132400,125600,129700,129600,135100,130800,126500,128e3,126700,127200,121900
394800,"Logan, ID",258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167e3,169300,166800,17e4,174800,175300,175300,173900,180400,174200,172e3,167300,171400,174700,179e3,181100,188400,186300,178900,172900,170100,178400,174600,178500,176800,178200,176100,178600,179800,182400,180700,180100,178300,178200,180100,183800,186400,186300,186600,182800,182800,181200,185800,182800,186600,187900,195500,193800,191200,188e3,195900,196600,198900,193200,192500,192700,194300,197100,198300,201e3,203400,205600,205e3,207900,209600,216700,220500,225400,233e3,235700,235400,232900,238200,240900,239100,237700,245400,248300,250300,246900,
394824,"Mansfield, OH",259,,,,,,,,,,,,,,,,62400,62300,55200,57400,60800,69500,74800,77300,80600,75200,74300,71100,75800,71100,66200,62600,62100,64100,64600,69800,75e3,69200,66200,62600,68400,67200,65900,57400,55800,57800,65600,69400,69500,74100,76e3,76500,67800,67200,61800,61100,60500,65200,70500,70500,77800,85500,83500,75200,67e3,67200,68100,70800,73500,74100,63700,65700,67600,76800,80300,79700,77300,76200,74200,76700,74800,77100,78200,85500,92400,93600,87200,79700,84e3,83700,86600,82400,85400,86300,87200,96900,96100,98200,87200,85700,84500,85700,87600,87e3,87800,86500,89100,88e3,87100,87200,90900,94700,95e3,99e3,98200,102800,98700,98100,96300,99500,104e3,112100,105200,100800,91900,94700,99300,95500,95900,97600,104900,
395217,"Weirton, OH",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89e3,93200,88700,82200,77500,77700,66900,71800,77100,82600,82200,73200,79100,77800,84300,76400,76800,74600,78400,79100,80200,77300,76400,76200,73600,72100,75400,75700,78300,77600,80200,81e3,80100,81400,83600,82800,86e3,88600,94600,92800,85900,83700,83300,82300,79200,79500,87e3,89700,98e3,86300
394661,"Hammond, LA",261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133e3,129900,132200,137800,140600,139600,140900,142900,137500,138400,140200,144100,140400,139100,142300,142200,145400,149500,154400,153800,151500,149500,149500,149600,160800,170100,175900,169700,166e3,163700,160900,153100,152800,153900,158500,155500,
395128,"Staunton, VA",262,,,,,,,,,,,,,,,,163200,155500,165200,164500,165700,154100,151800,138100,143700,142500,155100,153900,155200,151600,152e3,151800,157400,148300,147800,138e3,142300,141900,149200,148300,146200,143200,147100,153e3,151900,146300,136400,137200,143100,144400,152900,150800,154100,146500,151300,157100,157100,161900,155900,16e4,151400,156300,154500,157100,153400,153700,153500,155e3,153800,154900,163700,168300,169100,165600,161600,167700,162500,164600,158900,161e3,159400,163200,16e4,156900,153200,152300,155400,151400,164500,169700,174400,170400,169200,166300,158100,162300,165700,171100,169500,167700,168200,166400,165700,163100,165800,170300,171600,163300,160600,160100,167700,168600,172600,168900,169400,167400,169900,166700,171600,171e3,174500,176500,180900,184200,180800,176200,180300,188800,190500,186400,176900,
394890,"Mount Vernon, WA",263,286300,274e3,262500,261900,258300,254200,246e3,252300,253300,261200,262100,266500,254400,241300,224200,228500,232300,228700,225800,235700,244500,236700,235800,238300,241400,235e3,234600,241e3,233800,233900,225100,231200,231900,240800,234600,227700,221300,208200,205100,190200,204200,200900,212200,211200,210100,205100,197200,191800,194500,203400,202500,206600,197700,206800,206400,215700,217600,215e3,210400,209700,208500,211900,213300,227200,227900,230500,221400,224300,226200,227600,226800,222800,221200,218600,220300,220700,213100,213800,213200,221300,222100,235200,246200,250600,245500,242600,240500,241900,243700,247900,250700,252700,261100,263900,263900,259200,26e4,258900,265100,266900,268900,266700,266400,269100,268e3,270500,285200,294400,299300,292400,291600,291600,294500,289100,296400,299100,308800,305100,312800,326800,331100,322600,319e3,320400,327400,317500,318900,326300,345800,347700,
394307,"Albany, OR",264,177200,177400,168500,164200,163100,160300,162800,156500,156900,157200,159100,164200,158100,162900,160100,159500,153600,148500,149100,146500,149e3,147900,145400,143100,144500,151200,152500,149500,147600,141400,145400,138400,136100,134700,137e3,136800,132e3,134900,136900,135600,131600,126e3,127500,125600,135e3,139200,136600,134300,130100,137400,141300,142900,145400,143900,140300,138300,137800,142700,144300,145800,148700,148100,149400,146400,148200,150500,151700,151200,148600,15e4,149100,151e3,151e3,153100,153600,157800,161100,161900,162300,156e3,154800,161900,162800,166700,159800,170400,169800,172900,168700,169700,17e4,172400,176e3,176100,180200,178300,177700,178300,179800,183600,180600,182200,184600,190400,192200,190200,190500,192200,201800,201800,204600,2e5,208800,210600,212500,203300,208400,219200,231400,237900,238300,242700,236200,233500,231600,236800,240700,239700,24e4,246200,
395213,"Watertown, NY",265,135600,133200,123400,115800,117e3,118e3,121800,119300,118400,118e3,128e3,140300,145900,143500,136300,128200,122300,117600,124900,123900,120900,120600,120400,134500,145e3,149300,132900,115900,113400,114e3,123900,124400,131700,126900,128900,131100,134e3,133900,130400,128400,133800,133300,134400,128e3,131400,126500,123e3,137600,151800,156300,138100,123600,127200,130300,136500,138900,142100,141e3,133600,138900,147300,155500,149400,141900,138100,137900,135900,131500,125400,124700,134e3,145100,142300,131700,122500,124200,128800,130900,128700,126700,130300,135500,137e3,132800,136100,144500,148200,148700,141600,138100,131200,125300,120900,125300,125700,120300,107400,103100,104500,113400,114e3,119600,125900,138300,135600,128400,121200,125700,138200,137500,137700,120500,120300,113700,118e3,119100,126700,120400,121400,128600,134e3,138500,131700,125300,123500,120400,134800,127900,123100,121100,
