RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
13072,Oakland,California,36,470500,444200,396100,366200,353600,326100,294200,264600,244600,223e3,201400,184800,163900,152800,153600,164700,177400,180800,192100,212500,238400,245900,247e3,231900,242800,241200,269100,266700,273300,254600,249200,240100,241300,237800,232600,234700,241700,232600,239200,222600,228800,214600,216400,223200,224100,231800,239700,235700,234500,225200,237300,245500,260400,271900,276400,300300,311900,341500,353700,352500,352200,353500,372400,383200,400600,410300,418400,420400,416600,418800,403700,410500,413e3,422900,429400,430700,438600,442600,454900,455100,459100,455200,464e3,466200,473e3,494800,511900,510300,507200,519100,536400,535100,531e3,542200,557900,572600,570800,557100,559800,572900,583500,575e3,561700,568600,593100,596800,614400,610800,636200,637500,625500,620400,607200,612600,607200,623100,634800,646e3,660100,664800,691100,683800,705400,700800,709300,702500,718300,718700,716800,695400,
20859,Tulsa,Oklahoma,37,103700,104e3,100500,108800,109500,110200,102500,101800,98300,93e3,90900,96600,103400,106600,104500,110400,110200,108400,102e3,102800,103900,101100,98700,101e3,102900,108700,106900,115300,109600,109500,103700,105400,109100,104600,108600,106900,106900,101200,98e3,97500,99100,102600,108300,111500,112e3,115e3,109400,104700,99900,104200,106600,109e3,109100,112300,112100,115500,12e4,121300,121500,119100,117400,120100,118600,119300,119100,116300,116600,111600,112300,108400,103900,102900,104700,111900,115500,116800,117e3,118600,117700,119600,118700,120600,120100,121e3,122900,122300,119900,119300,117800,119400,120700,123800,125900,127100,123100,123300,121600,122200,118700,120500,123e3,125700,126100,127100,127900,129300,134200,136400,138400,134300,137400,146400,148400,146600,134200,133e3,131500,132600,129200,133100,134100,139700,137800,142200,136700,134200,131100,134500,137100,132400,
5983,Minneapolis,Minnesota,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215500,219e3,228300,224700,225800,221600,225200,223e3,220900,219200,221100,223100,228900,229600,229200,227700,228700,228900,227300,228500,230100,230600,231200,232100,230700,235500,239800,25e4,250600,253100,249e3,247700,244100,245200,247300,256500,256500,
24115,Cleveland,Ohio,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34900,38300,40200,38500,37600,32700,32e3,31300,33200,35300,35300,41900,42200,45e3,40700,39600,37500,39500,41700,42200,43400,44900,48200,48800,47800,45800,48600,52800,57900,58300,55900,53700,53500,57500,59200,58900,56600,55500,57300,58800,56600,52900,53400,51400,
19594,New Orleans,Louisiana,40,117700,117400,122900,122800,127e3,131900,133800,132900,121600,124800,127500,131400,123600,119400,127e3,132100,138e3,135e3,14e4,147300,153400,149900,140700,123400,128100,132300,151300,146400,139700,128600,126200,139700,142300,156600,148900,149500,130800,121900,117100,123400,126e3,126900,121400,123100,134900,135400,134900,129400,133500,141300,151800,159600,156900,159300,156800,163800,153900,152e3,152200,157700,163900,164600,162300,164600,167500,171200,172400,176200,177100,172100,166600,168200,177100,181200,178600,177e3,175300,181500,178900,183100,183100,192200,183800,189200,189800,202800,197200,205500,198800,195500,199100,212600,227900,220600,223200,218e3,209300,205400,214e3,223400,224100,214300,216200,213100,213e3,215500,219900,219500,216e3,218700,227600,225800,224500,215400,213e3,207200,206300,228800,231700,243700,225700,225300,221200,234700,231800,236200,217800,232500,237100,263900,
50763,Arlington,Texas,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148500,150600,158400,160900,160300,158600,159e3,160800,160800,164600,169300,171100,172500,169500,169900,168200,170300,170700,173400,177700,178800,179300,185900,187300,188100,181600,183e3,184e3,185700,187200,187800,190400,189800,192200,194800,197700,200300,198100,197100,196300,197700,202900,204400,205900,204500,
44055,Baton Rouge,Louisiana,42,175300,168800,164500,159600,161100,158500,162300,165e3,170300,165400,169800,175e3,179400,171600,162400,162900,164600,162300,163100,161200,166900,165600,172700,174800,180700,178700,169900,165400,163e3,166600,168600,171500,178800,181900,181200,183200,180300,179400,171e3,169e3,164100,159500,151400,149e3,146e3,150500,156400,164400,160600,156600,152400,155500,160100,159900,164600,161300,166400,160600,162900,164200,17e4,171e3,165400,163800,161400,161900,159600,156700,153800,161800,162900,165300,161300,160300,161800,158600,157500,156200,157900,161500,161700,164400,169900,182300,177800,174300,167100,173400,172400,170300,166100,165300,166200,166800,168800,169200,171800,175300,175200,175500,177700,181100,186900,187500,186100,175700,171300,165300,166300,163500,166600,166100,169200,169300,172e3,173600,176900,179600,184800,185100,181700,178500,173500,174600,170100,172600,172500,172300,174800,175600,
7929,Wichita,Kansas,43,11e4,112e3,116800,118e3,122100,121700,122200,119200,117100,120100,119400,119600,112700,116e3,116100,118700,117600,118300,117400,114400,113e3,112400,116e3,115e3,118100,118600,122800,119200,116500,117400,119700,121700,121200,122800,125100,122700,120800,118600,118200,119200,120500,122200,123500,123900,123300,125900,118800,118200,114e3,119400,119100,119e3,119800,121500,123600,125100,124700,125800,122200,121e3,119100,118400,119600,120100,122900,123700,121200,116100,112500,114500,12e4,123400,120900,118400,117500,118100,119700,119900,122900,124500,125200,125100,125100,129700,131700,132800,131400,130500,129500,128700,128500,127e3,128e3,130200,130200,129100,127700,131700,133500,134800,133900,131300,133500,134900,138400,142500,142900,141200,130100,130100,129600,135400,134400,137500,136400,137100,136100,134600,135200,133100,133700,134900,136700,140800,140500,141500,141600,140300,139800,142500,
25428,Knoxville,Tennessee,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142300,139600,139800,140100,140300,139900,143600,146400,146300,143900,140700,136200,134200,135300,142800,143100,147100,148e3,147600,142500,140400,139100,142800,142200,150300,150900,149800,146900,148700,151100,148200,147600,148600,149500,148e3,154500,155300,154400,150400,148800,148300,146800,15e4,150600,151e3,151500,153700,156400,155800,157800,154900,155600,154e3,155600,157200,159500,161700,169100,170200,177900,180500,182600,176300,169e3,165800,166600,163300,166500,167200,178700,186400,
41176,Tampa,Florida,45,188e3,177800,165500,166800,163700,154500,147400,144500,138100,124100,105800,100300,92500,93300,83600,91200,95500,103800,103200,103800,109600,109300,106500,98e3,87400,86600,91600,98100,96600,89900,85e3,81800,78200,76100,73100,69400,66900,65600,70200,72900,78800,79700,82100,82100,80400,84300,83500,88900,85100,87700,85100,91200,98100,107900,107800,102300,104800,112e3,112400,102700,105100,112600,121200,117700,12e4,134500,134900,139500,129400,131800,129e3,124100,124600,120700,123300,123100,128700,131300,133e3,133100,131100,130800,130200,135700,136800,142300,142900,146500,146600,149800,155200,156900,160800,160900,167900,176800,178700,183500,184900,190200,187800,183100,182300,183600,183800,184100,183e3,196400,197700,197500,189800,190600,192400,193e3,192300,191300,194400,199700,213500,227900,233900,230200,215e3,213e3,210800,208800,209300,210600,216800,228e3,
16846,Aurora,Colorado,46,135300,128500,130100,129100,130700,130900,131700,131900,131200,128300,125700,123400,125400,128e3,127e3,128800,131100,139500,143200,145900,147800,145900,143700,138300,142600,143400,146500,142800,139200,135300,133500,131700,132800,132200,136700,133100,131700,127600,128600,128400,128600,128800,131e3,131600,132400,131200,135300,138400,142e3,148500,151700,156600,154600,157e3,156200,160800,163700,166600,167500,168700,173600,175100,177300,179e3,180900,184400,186200,188e3,187300,186200,186400,187400,191700,197300,200300,201e3,200600,203600,207300,207400,207400,207800,211700,215800,218100,220700,223600,228300,231300,232800,233500,234900,238500,241600,249300,254200,256400,253500,254100,255900,257800,256800,259500,263900,269200,273100,278600,282500,282600,280900,279900,282700,284800,287900,289300,293200,297400,303200,311400,317900,319700,316e3,312400,315300,316400,317800,315400,32e4,324100,327e3,
47401,Riverside,California,47,371700,356800,331900,302e3,290100,278200,275300,258900,243900,224400,214200,207700,194900,181900,173700,170500,169400,172400,176e3,178700,185200,188300,194200,196500,197200,197800,196900,198800,196500,193700,197500,198200,197600,194200,195500,199500,199700,196700,192500,187100,184300,185800,192600,197400,193200,19e4,199500,203600,204500,193800,192200,199e3,203600,212100,213700,216700,221200,225200,234100,237800,244700,245700,249900,251800,259700,264600,270900,271300,280600,278800,288600,281100,286400,286500,290500,295400,293500,302100,305100,305800,301200,301100,305800,312300,312100,311900,307800,31e4,313e3,317500,318900,323900,328200,331800,331e3,330400,330300,333e3,336300,337900,335100,334600,334500,340800,342800,346300,347300,352600,356200,358600,360900,363e3,366300,363400,364700,364700,371100,376500,390200,402e3,399900,399300,398600,400900,395300,390900,399e3,403e3,401600,398200,407300
3506,Bakersfield,California,48,228600,218100,210200,201400,192600,184e3,177300,171600,165900,160700,154800,148200,137100,129400,124300,126600,128500,132400,134600,137400,141100,138600,138700,136200,137900,138e3,137800,136300,135800,136100,135700,134800,132500,133400,134100,133600,132600,128300,129200,128100,131900,132300,133300,133800,133300,135300,135400,131800,132900,133400,137100,135e3,133500,138e3,143200,152700,156600,160700,165300,167200,172300,171300,178700,181600,186200,189200,190700,192700,192300,196500,197300,197600,197e3,199600,201900,202e3,204700,205500,208400,206e3,205800,202100,203200,206500,205700,207500,210400,210100,211100,210400,213500,209500,207700,210400,214300,217e3,217900,216900,214400,215300,216300,216400,216200,220800,226600,229400,229500,228e3,229200,230700,232200,233500,232e3,233400,236100,239500,242800,243400,248500,249600,249e3,246400,245e3,243300,240800,240900,242e3,245400,244900,243e3,
26529,Pittsburgh,Pennsylvania,49,71e3,75300,77800,80900,81800,82e3,78700,76500,72900,67500,65300,61900,65400,63400,69e3,71800,83600,88800,95400,93200,95100,90800,89600,9e4,92300,95400,93600,95900,92900,94200,91100,89400,93100,90200,97200,90200,87700,80800,86800,94100,100200,97300,95500,90300,87200,85700,87200,87100,88500,96400,103100,106200,105100,104e3,107900,112700,109700,109800,103e3,102700,99100,101900,108200,110500,111100,112500,111e3,107200,107800,109e3,112e3,112900,115400,116100,112900,116700,119400,119700,119500,123e3,119800,119e3,114700,122100,124400,125300,124800,124600,127400,129700,133700,131300,128600,122600,128600,137800,14e4,136300,129700,129200,131500,132900,128600,135e3,135500,145600,142100,142400,137700,136100,139600,140900,138800,136600,137600,139800,143400,146200,150600,156100,161600,161800,154e3,149700,148600,150600,148200,153e3,149800,,
16764,Anaheim,California,50,429e3,424900,408900,400200,382300,371400,360200,357700,348200,340800,330200,333900,333400,331600,322300,323800,332200,337400,337600,343300,355300,367900,366500,369100,363600,362300,355400,350600,354100,350500,356400,355600,351800,349400,338800,356700,349900,349700,332200,334e3,339100,337e3,335300,335900,336700,340900,334100,336900,333200,337600,335500,337600,341e3,343800,347100,353900,365300,381400,382700,390900,393400,408600,413500,422400,422500,423500,423700,425600,427400,431e3,434800,443600,439300,439700,437700,441600,445100,452200,459500,463200,459300,456600,456900,458800,469100,47e4,471e3,464100,472300,478200,481800,484100,489500,497300,502500,515100,515300,514100,510900,514e3,515100,512200,509200,509200,508600,516400,510600,512100,521100,534200,537200,535200,535200,536800,539500,544900,557e3,554500,554500,558700,576100,586900,582900,579700,583200,589200,586300,584700,579300,573300,
47568,Santa Ana,California,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,279800,283900,270500,270800,279900,284500,277200,260600,258600,253900,263400,261500,261900,255300,263700,265900,266200,272400,279400,285400,276400,266900,259500,257700,259700,274800,285800,305600,305400,303400,299700,310500,319500,327600,328900,342300,348800,355300,354500,348300,347400,349800,351700,366900,375700,378300,368200,367400,373100,370600,374900,382400,388900,405800,413700,414600,403500,400400,406600,391700,393100,395900,406700,417300,420800,418e3,408900,405200,411200,424600,425e3,419600,414300,417100,488e3,487900,488100,441600,439800,445500,433500,439700,447200,458900,458900,461200,456100,459900,464900,468600,481900,494200,503400,504100,492600,491300,487300,494700,514e3,532500,529100,507500,504e3,
4174,Columbia,South Carolina,52,133200,135500,134900,125800,126e3,125200,124700,123300,124800,124800,124900,124600,128500,126500,119e3,114e3,114200,121900,124700,129800,127e3,127900,124600,126300,125400,123500,119500,117200,116600,118300,118500,119500,123700,126200,127600,121e3,124600,121e3,122300,114400,140800,137900,135900,110200,110700,113100,107300,110700,111200,109900,105900,104900,113400,113400,116700,108600,102900,100100,104100,121100,118800,120300,110500,113600,111600,11e4,108400,108900,108200,108600,100400,100800,101300,109400,109600,114500,116e3,115e3,110600,109400,112400,114900,117e3,117800,122600,121700,120300,114e3,113900,114600,116500,121400,120800,119400,116700,124500,125e3,124900,118500,118500,120400,120300,120200,120400,118500,119900,113200,115600,118500,125e3,124700,116800,117300,12e4,126100,124400,126900,125500,137200,139700,145700,135800,13e4,122900,121900,123100,131600,134600,136200,136300,
32172,Islip,New York,53,384600,382100,385300,390800,383300,371100,350900,340100,338800,338500,344800,345600,340900,333400,334900,333e3,335900,334300,332500,324900,308500,315900,319600,323600,308800,299300,300800,309900,317500,299500,283600,265300,280200,288400,308e3,286300,269600,259e3,286300,297200,283300,272100,273600,288500,287600,290100,285e3,271500,270200,263800,276400,282600,299300,301700,290300,289200,294300,306700,300800,299600,296900,300300,296200,299e3,296400,301100,292500,293500,292400,299300,302200,307700,298700,301800,294e3,298700,300400,300500,306900,294700,294800,296e3,313600,312700,315800,303900,314900,315400,312300,306900,306e3,314600,319800,316300,315e3,309800,310300,306400,306400,312800,320700,328600,327600,334700,331200,332800,327600,327700,329300,332900,338800,335700,335e3,329500,335700,336400,340300,342200,344200,344400,344300,351e3,365500,373100,373400,368200,358900,353400,,,
12562,Marietta,Georgia,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178800,156500,132700,133300,135100,138300,135800,130100,133e3,135900,144e3,146800,148800,150300,152900,159300,169300,171600,174300,170600,176300,178200,186200,193800,196600,193200,187800,188600,192e3,195500,198200,197100,197300,200200,203500,205400,205400,207600,208400,212400,213300,216600,213700,209400,209100,215600,223800,226100,222700,225700,225100,224800,221600,221100,226600,226800,227900,224900,225300,224700,227700,227400,228600,235600,235500,250800,244800,25e4,236400,235200,236500,233100,233100,234200,248800,261200,268800,27e4,273300,271100,272200,264e3,266600,260100,254200,253600,261100,272600,276600,
6891,Saint Louis,Missouri,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135800,134e3,136800,137900,139e3,139e3,138300,134700,136e3,133800,133800,133100,135500,133500,129600,127800,125500,124500,122900,122400,124400,123500,126900,126300,124400,126100,128600,131600,132e3,129300,131900,132600,134900,131300,133100,136100,138600,136700,135200,136e3,137600,138700,142700,145e3,140300,138600,134e3,137400,131500,129900,133400,134e3,131800,127300,
25574,Lexington,Kentucky,56,141200,140800,136400,135300,134300,137900,143e3,147e3,143400,142800,138100,141900,139200,140700,137e3,138e3,136700,138300,137700,140500,139900,141300,140800,143100,148800,148e3,148300,141600,138700,135e3,132500,138300,148500,152200,149100,147900,147700,148200,138700,136e3,136500,137300,139400,138300,139300,137600,140200,139400,143200,137800,138100,135100,138e3,137400,136200,138300,140200,140100,138900,136600,135900,134800,135500,136900,138e3,138600,140500,139300,139700,138400,138500,145300,145600,145200,138200,138800,141e3,140200,139400,139200,142100,143300,140300,145400,147700,151100,147e3,147300,147100,149100,149100,153100,152100,152800,152500,154800,155900,157100,155900,156200,156200,155500,155300,160500,167200,166300,160900,156800,157800,160100,162e3,163e3,162300,163800,165200,166500,166e3,170200,170900,173800,173200,175300,174200,173e3,171200,171400,171300,172800,179e3,182100,182600
